#{"t_start": 1748467024.7885597, "env_id": "Maze-v0"}
r,l,t
-124.0,19,36.611102
-122.0,20,36.631835
-124.0,19,36.65284
-113.0,23,36.676417
-126.0,20,36.6986
-92.0,19,36.718871
-115.0,19,36.743466
-139.0,22,36.766639
-108.0,20,36.791307
-100.0,20,36.818438
-100.0,21,36.847135
-109.0,21,36.879324
-134.0,20,36.901326
-121.0,19,36.922461
-75.0,20,36.955516
-118.0,22,36.978494
-104.0,19,37.000989
-109.0,19,37.023084
-138.0,23,37.049476
-115.0,19,37.070881
-104.0,19,37.097478
-111.0,20,37.121147
-173.0,26,38.387668
-122.0,20,38.411813
-153.0,24,38.438338
-134.0,22,38.463486
-106.0,19,38.486046
-157.0,24,38.522469
-115.0,21,38.545549
-106.0,21,38.569746
-124.0,22,38.593561
-121.0,21,38.619619
-130.0,21,38.645637
-125.0,20,38.667184
-115.0,19,38.690532
-109.0,21,38.714298
-124.0,21,38.74159
-108.0,20,38.765115
-122.0,20,38.787409
-139.0,22,38.811458
-122.0,22,38.840212
-110.0,20,38.86161
-128.0,22,38.886232
-109.0,19,38.910117
-116.0,20,38.930608
-98.0,23,38.963171
-120.0,24,38.990509
-132.0,21,39.015278
-113.0,20,39.041178
-138.0,21,39.070594
-141.0,24,39.098592
-119.0,20,39.123381
-109.0,19,39.144917
-138.0,23,39.16922
-127.0,22,39.198282
-127.0,24,39.233675
-82.0,18,39.26024
-96.0,20,39.285744
-117.0,21,39.308905
-132.0,21,39.33326
-72.0,19,39.355663
-115.0,19,39.376871
-117.0,20,39.398973
-127.0,19,39.421485
-121.0,22,39.44617
-135.0,21,39.468992
-98.0,19,39.493756
-132.0,21,39.517124
-120.0,20,39.54073
-124.0,24,39.571013
-129.0,21,39.592396
-99.0,21,39.613918
-73.0,18,39.642491
-122.0,20,39.662869
-108.0,23,39.688768
-146.0,23,39.71427
-96.0,19,39.744029
-128.0,20,39.765183
-120.0,21,39.787768
-97.0,18,39.809734
-101.0,19,39.833596
-105.0,20,39.861477
-113.0,22,39.888301
-136.0,24,39.916153
-127.0,19,39.937668
-105.0,20,39.964198
-128.0,23,39.991968
-118.0,19,40.014152
-114.0,21,40.039643
-131.0,20,40.065295
-136.0,21,40.096286
-87.0,20,40.122856
-121.0,19,40.143808
-125.0,22,40.167984
-74.0,18,40.189965
-117.0,21,40.216291
-121.0,21,40.241775
-83.0,19,40.264515
-135.0,23,40.290001
-126.0,21,40.312501
-98.0,20,40.333399
-128.0,19,40.356459
-141.0,21,40.379633
-109.0,19,40.400248
-118.0,19,40.421134
-122.0,22,40.445069
-132.0,23,40.473357
-104.0,19,40.499793
-113.0,20,40.540548
-115.0,21,40.571456
-130.0,19,40.592887
-139.0,22,40.616242
-122.0,19,40.641646
-96.0,20,40.667257
-105.0,18,40.687601
-126.0,20,40.711823
-79.0,22,40.747486
-99.0,18,40.769183
-137.0,24,40.801063
-120.0,20,40.829761
-126.0,23,40.856552
-93.0,19,42.103341
-130.0,19,42.125259
-119.0,20,42.148115
-111.0,21,42.169397
-138.0,21,42.19175
-109.0,21,42.218219
-110.0,19,42.23929
-91.0,21,42.264966
-88.0,19,42.286931
-133.0,22,42.310932
-87.0,20,42.334066
-92.0,22,42.362931
-99.0,20,42.392987
-100.0,18,42.41483
-109.0,21,42.438572
-125.0,22,42.466748
-124.0,19,42.486458
-109.0,18,42.506614
-130.0,21,42.529657
-113.0,20,42.550521
-113.0,19,42.582859
-102.0,18,42.603189
-101.0,19,42.634245
-129.0,21,42.657166
-86.0,21,42.691198
-129.0,21,42.715519
-112.0,21,42.743572
-125.0,20,42.766466
-114.0,21,42.795837
-111.0,20,42.819022
-111.0,18,42.844711
-122.0,20,42.867422
-121.0,21,42.892454
-118.0,19,42.91474
-148.0,22,42.940605
-103.0,21,42.968754
-121.0,21,42.997884
-122.0,20,43.02079
-118.0,21,43.047726
-124.0,21,43.070205
-124.0,19,43.091529
-136.0,22,43.114849
-94.0,20,43.139659
-127.0,19,43.159136
-145.0,22,43.181895
-136.0,22,43.209088
-122.0,20,43.231746
-127.0,21,43.256065
-97.0,21,43.280424
-117.0,20,43.302588
-109.0,21,43.329753
-75.0,20,43.355733
-131.0,20,43.378915
-122.0,22,43.405594
-122.0,20,43.426265
-134.0,22,43.450308
-93.0,20,43.474285
-102.0,18,43.494434
-83.0,19,43.515766
-107.0,19,43.541002
-104.0,19,43.566626
-126.0,21,43.58949
-110.0,22,43.617436
-98.0,19,43.642916
-122.0,20,43.668173
-116.0,19,43.692668
-107.0,19,43.717118
-127.0,19,43.739922
-110.0,20,43.763976
-90.0,20,43.786732
-134.0,22,43.809959
-132.0,21,43.832129
-121.0,19,43.851728
-129.0,21,43.87548
-121.0,21,43.90162
-125.0,22,43.926964
-92.0,21,43.956845
-137.0,20,43.978836
-110.0,23,44.007056
-123.0,22,44.03333
-117.0,20,44.05845
-112.0,19,44.078734
-104.0,20,44.099771
-115.0,22,44.122815
-141.0,21,44.145462
-100.0,19,44.165339
-102.0,20,44.187186
-98.0,19,44.209928
-136.0,21,44.236805
-102.0,21,44.260299
-119.0,20,44.282796
-112.0,19,44.311176
-120.0,18,44.330837
-131.0,23,44.356613
-126.0,20,44.380466
-103.0,18,44.401239
-98.0,19,44.425099
-107.0,19,44.447374
-119.0,20,44.46865
-121.0,19,44.488545
-100.0,21,44.518004
-117.0,21,45.816475
-127.0,22,45.844878
-109.0,21,45.870156
